debtor,Concept,creditor,Data Source,Unit,Scale,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,133380543,100888232,88000000,190137155,310000000,299000000,70000000,31000000,31000000,50000000,308000000,651000000,133,101,88,190,310,299,70,31,31,50,308,651
Slovenia,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,321550472,408993000,516567000,517598000,410535600,500460000,660972900,441168900,1831002600,2173997400,2250092100,1634736600,322,409,517,518,411,500,661,441,1831,2174,2250,1635
Slovenia,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,15203306,22971941,19181535,51914472,52270202,703774509,718265560,1562361998,1745430960,1591293942,1506617160,982293300,15,23,19,52,52,704,718,1562,1745,1591,1507,982
Slovenia,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4105888,11890738,16021810,32966756,28349717,35277034,32096196,30057589,88383479,22790227,41940899,0,4,12,16,33,28,35,32,30,88,23,42,0
Slovenia,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,434777,4593218,4271604,10967732,11193590,8178075,4952635,14357634,15797519,11645100,35623800,0,0,5,4,11,11,8,5,14,16,12,36
Slovenia,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,43942185,116234784,253545600,368711094,214471278,153702381,0,0,0,0,0,0,44,116,254,369,214,154
Slovenia,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,192123400,192956605,287414595,250021628,138122815,161173143,586474335,456886760,1260738209,2022978740,2470810738,2183407771,192,193,287,250,138,161,586,457,1261,2023,2471,2183
Slovenia,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,638942500,750869200,1235214000,783207500,581592100,4970358000,1146765900,701416800,2035567800,2835416400,3014787000,2893444200,639,751,1235,783,582,4970,1147,701,2036,2835,3015,2893
Slovenia,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,13621000,0,0,0,0,1440600,1336200,0,0,0,0,0,14,0,0,0,0,1,1,0,0
Slovenia,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,138617043,182226172,197504500,154540700,96141000,111879600,126644700,90757800,84180600,168207000,98955000,0,139,182,198,155,96,112,127,91,84,168,99
Slovenia,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,93134922,212886100,252600000,272420000,43297706,44473984,154190544,587369695,1159848519,1096087448,1190966239,833413969,93,213,253,272,43,44,154,587,1160,1096,1191,833
Slovenia,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,1261466,2715108,0,999748,0,0,21724962,13369842,10332021,20325842,0,0,1,3,0,1,0,0,22,13,10,20
Slovenia,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,2182474,5394393,14253676,37292825,0,0,0,0,0,0,0,0,2,5,14,37
Slovenia,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,185014663,229914230,379215981,344721666,486757802,752236733,660266377,399631596,849453942,819207499,620676067,1065225221,185,230,379,345,487,752,660,400,849,819,621,1065
Slovenia,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,43449937,190618551,208950617,97767540,0,0,0,0,0,0,0,0,43,191,209,98
Slovenia,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,45827600,45094100,140193000,141658400,61344400,110628000,157514700,400809600,442264200,459652800,345471300,372070800,46,45,140,142,61,111,158,401,442,460,345,372
Slovenia,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,25291916,33316060,24076809,42651757,90203327,178428571,95674740,161945392,175459098,169120287,0,0,25,33,24,43,90,178,96,162,175,169
Slovenia,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,4145282,4517310,12807270,9491394,60951786,70083690,40926057,90787914,0,0,0,0,4,5,13,9,61,70,41,91
Slovenia,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,800611,2438133,0,0,0,0,0,0,0,0,0,0,1,2
Slovenia,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,1576185,1560044,4679479,5376057,6034106,7767126,190937124,623337300,734547030,403076700,0,0,2,2,5,5,6,8,191,623,735,403
Slovenia,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1762600,13423360,33216900,23700371,11914970,18569700,22445929,0,159070823,0,0,0,2,13,33,24,12,19,22,0,159,0,0,0
Slovenia,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,227195,820536,2751489,10680539,47048395,111670069,47836716,51918499,46021283,28210220,25828273,0,0,1,3,11,47,112,48,52,46,28,26
Slovenia,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,21681704,48750406,57145192,52024938,50686331,46893793,51735006,89502160,233501432,384360811,266317306,211410639,22,49,57,52,51,47,52,90,234,384,266,211
Slovenia,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,2008580,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Slovenia,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,332141600,0,185608800,400822888,0,1003080554,462758653,231398009,31034772,306524900,709814510,4646894400,332,0,186,401,0,1003,463,231,31,307,710,4647
Slovenia,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,13540040,45222523,87000000,36686896,79000000,144000000,352000000,164000000,222000000,262000000,255000000,1359000000,14,45,87,37,79,144,352,164,222,262,255,1359
Spain,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,591462900,434463519,622291750,919266000,851719533,0,0,0,0,0,0,0,591,434,622,919,852,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2183947376,3236288200,4746354000,6901760700,9050658400,12200688000,14161602000,12888533700,14002632000,11914895400,11207761800,9406002600,2184,3236,4746,6902,9051,12201,14162,12889,14003,11915,11208,9406
Spain,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,1.16574E+11,1.9125E+11,2.16075E+11,3.03889E+11,3.58139E+11,0,0,0,0,0,0,0,116574,191250,216075,303889,358139,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,14576477269,16451285877,18432670803,22576730994,23545797815,33144584727,45593420433,41144438033,52068614220,42913452648,34648701150,27717691320,14576,16451,18433,22577,23546,33145,45593,41144,52069,42913,34649,27718
Spain,Portfolio Investment Total Liabilities (BPM5),China,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,89041500,89180284,12622790,16989300,15094648,0,0,0,0,0,0,0,89,89,13,17,15,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,1263000,942490,2005490,3029100,6272309,0,0,0,0,0,0,0,1,1,2,3,6,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,25151123,27830702,123786323,125790020,131504735,70279654,53204638,278912479,801062370,917083740,347344692,220257923,25,28,124,126,132,70,53,279,801,917,347,220
Spain,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,1515600,1669042,1887520,6321600,798887,0,0,0,0,0,0,0,2,2,2,6,1,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,661739,322331,5579238,5597325,21293070,62040571,13417138,176985449,141323747,78927900,89719200,0,1,0,6,6,21,62,13,177,141,79,90
Spain,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,131604600,192078306,108768340,209403000,284650033,0,0,0,0,0,0,0,132,192,109,209,285,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2644781300,3303405000,5939206980,9487680308,9120237106,12170449680,11262610191,7735667031,7501204200,6827710927,5817555576,5473845124,2645,3303,5939,9488,9120,12170,11263,7736,7501,6828,5818,5474
Spain,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,59650479600,83727228063,91138313350,1.2479E+11,1.41074E+11,0,0,0,0,0,0,0,59650,83727,91138,124790,141074,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,42547401400,66382919740,1.08277E+11,1.39355E+11,1.6766E+11,2.08102E+11,2.52198E+11,2.34122E+11,2.84813E+11,2.54125E+11,1.95969E+11,1.85996E+11,42547,66383,108277,139355,167660,208102,252198,234122,284813,254125,195969,185996
Spain,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,41260694400,60618091617,58182921970,1.04967E+11,1.55564E+11,0,0,0,0,0,0,0,41261,60618,58183,104967,155564,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,39227544300,49028822400,78381780000,1.20253E+11,1.39456E+11,2.20753E+11,2.68468E+11,2.22025E+11,2.30346E+11,1.8691E+11,1.63712E+11,1.51978E+11,39228,49029,78382,120253,139456,220753,268468,222025,230346,186910,163712,151978
Spain,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,58982100,24463898,126227900,289213200,756222130,0,0,0,0,0,0,0,59,24,126,289,756,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,145400000,159402400,113670000,208401300,581592100,960093000,1798906200,734817600,619458000,619996800,530499000,337766400,145,159,114,208,582,960,1799,735,619,620,530,338
Spain,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,5052000,5364442,5662560,6453300,5168857,0,0,0,0,0,0,0,5,5,6,6,5,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,792631,689801,54074,0,0,0,0,0,0,0,0,0,1,1,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,3659921400,5172724012,6070972140,9080319900,10519977376,0,0,0,0,0,0,0,3660,5173,6071,9080,10520,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,13554394000,21816540446,27661414747,43303883200,50302408000,75849981000,79521369900,68759721900,72924612600,48280914600,37664135100,39352424400,13554,21817,27661,43304,50302,75850,79521,68760,72925,48281,37664,39352
Spain,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,5907303600,7120168222,7219292120,12588807900,9237855591,0,0,0,0,0,0,0,5907,7120,7219,12589,9238,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,11644701591,11728660800,15749610000,20694385300,24181033787,33308331142,36045972160,32650866556,41289950697,24981746344,46429081809,45241829350,11645,11729,15750,20694,24181,33308,36046,32651,41290,24982,46429,45242
Spain,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,635415300,246683672,213289760,426576300,643098925,0,0,0,0,0,0,0,635,247,213,427,643,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,13489309901,16064996989,21759697507,24207824203,28916176298,33428773462,33454708509,24760330579,38246795568,30999245430,27978984322,24544720923,13489,16065,21760,24208,28916,33429,33455,24760,38247,30999,27979,24545
Spain,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,252600,209908,589850,790200,1400819,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,465683,4597039,10123547,4007098,16446729,12963235,10438173,0,0,0,0,0,0,5,10,4,16,13,10
Spain,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,1.13292E+11,1.67406E+11,1.94209E+11,2.53974E+11,2.95374E+11,0,0,0,0,0,0,0,113292,167406,194209,253974,295374,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,23763350750,23489925259,33585672201,59846575326,74683173032,97850359469,1.18054E+11,82277281272,99337458994,76886110348,61196631580,66265052093,23763,23490,33586,59847,74683,97850,118054,82277,99337,76886,61197,66265
Spain,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,631500,1138771,589850,131700,673341414,0,0,0,0,0,0,0,1,1,1,0,673,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,26850470,19056240,47883080,71171070,48367700,52284900,263638389,350925505,512092963,706497310,594082799,372730500,27,19,48,71,48,52,264,351,512,706,594,373
Spain,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,12796337100,16548613267,18652118730,30873772500,41443245876,0,0,0,0,0,0,0,12796,16549,18652,30874,41443,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,16679483800,28462766700,28581690000,45596297500,50873382800,64047027000,82583337900,67111949100,72702760200,58083277800,56273004900,53178417000,16679,28463,28582,45596,50873,64047,82583,67112,72703,58083,56273,53178
Spain,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,72369900,146061015,113133230,116949600,722341332,0,0,0,0,0,0,0,72,146,113,117,722,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,3674084291,3624662274,7803427246,9568783775,10638847858,19686102236,32073752311,30427142857,32205882353,31644197952,27434557596,23829802513,3674,3625,7803,9569,10639,19686,32074,30427,32206,31644,27435,23830
Spain,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,5243597100,5214115893,2961047000,3871584900,5621688034,0,0,0,0,0,0,0,5244,5214,2961,3872,5622,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2893467250,3225685834,5283425335,7981463459,11116297765,16241704950,19657054347,16309541055,20459156298,21534065580,17432015994,19504940886,2893,3226,5283,7981,11116,16242,19657,16310,20459,21534,17432,19505
Spain,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,30185700,38657651,39991830,44778000,51608589,0,0,0,0,0,0,0,30,39,40,45,52,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,13000000,34000000,8000000,0,2000000,0,295696,594541,0,0,0,0,13,34,8,0,2,0,0,1
Spain,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,757800,1095942,1415640,395100,525716,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,9325000,11791887,4844532,5650161,6466758,11929437,24573677,15571662,4480741398,4352003400,4765433700,3668063940,9,12,5,6,6,12,25,16,4481,4352,4765,3668
Spain,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,2147100,2601868,117970,131700,14724345,0,0,0,0,0,0,0,2,3,0,0,15,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,950261001,618238745,332399652,232851670,0,0,0,0,0,0,0,0,950,618,332,233
Spain,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,861239700,1108085500,1079779410,1196231100,1644169959,0,0,0,0,0,0,0,861,1108,1080,1196,1644,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2233795266,2359298810,3294648361,6341471896,7315917772,8816300591,14563551326,6889581470,9617101432,7320009436,5922162260,5425167192,2234,2359,3295,6341,7316,8816,14564,6890,9617,7320,5922,5425
Spain,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,10198093500,11674763363,12605330440,15072669900,16094882666,0,0,0,0,0,0,0,10198,11675,12605,15073,16095,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4055827870,4202792214,4812300312,6199324599,6360201026,8207327834,9498596459,9771006095,14626150368,12863640815,3753143814,3380888439,4056,4203,4812,6199,6360,8207,9499,9771,14626,12864,3753,3381
Spain,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,1515600,1340602,1415640,1448700,1380613,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,14012,20369,30992,165991,0,60350,1209266,0,30716,302905,1000000,17862077,0,0,0,0,0,0,1,0,0,0,1,18
Spain,Portfolio Investment Total Liabilities (BPM5),Arab Emirates,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,893319900,1039618103,1170734280,2010532200,2681721200,0,0,0,0,0,0,0,893,1040,1171,2011,2682,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,72581326200,97380569351,90592702100,1.25679E+11,1.58112E+11,0,0,0,0,0,0,0,72581,97381,90593,125679,158112,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,30519316800,25416474200,33841481400,53051464194,75578839697,1.03888E+11,1.00205E+11,84754680550,89014151927,59415891150,54078558140,60150993000,30519,25416,33841,53051,75579,103888,100205,84755,89014,59416,54079,60151
Spain,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,49521093300,70286608916,79103131920,1.28051E+11,1.91274E+11,0,0,0,0,0,0,0,49521,70287,79103,128051,191274,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,39922210695,36419000000,51547000000,68904962051,69821000000,1.10956E+11,1.46413E+11,93205000000,1.13469E+11,87078000000,75689000000,98893000000,39922,36419,51547,68905,69821,110956,146413,93205,113469,87078,75689,98893
Sweden,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1017669239,1352823000,1764411000,1931457800,1899317000,2358747000,2799934200,3493167000,4486028400,5481092400,5273936400,5855497200,1018,1353,1764,1931,1899,2359,2800,3493,4486,5481,5274,5855
Sweden,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1591234740,1667316955,3106961106,3565432963,3752400553,4580711697,5654652602,4921842308,4089863400,5313599730,4413234120,5073488820,1591,1667,3107,3565,3752,4581,5655,4922,4090,5314,4413,5073
Sweden,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,328330727,388195130,0,374736875,464484706,758913776,1138634020,280730782,424948523,329187969,330146346,283258995,328,388,0,375,464,759,1139,281,425,329,330,283
Sweden,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,24410016,73835998,83806086,33213903,35096743,81805787,103964956,90137953,70315592,103836662,187615500,189993600,24,74,84,33,35,82,104,90,70,104,188,190
Sweden,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,6162049600,8514395300,12886351110,16442304109,18116782667,24764288520,33837042876,27260508264,32543154000,39295927488,35395427926,39655243680,6162,8514,12886,16442,18117,24764,33837,27261,32543,39296,35395,39655
Sweden,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,8147618500,9313887476,13656399684,19285927589,20039172240,22127595255,24017926838,22463799892,36319666732,40415827608,45481110323,51636976493,8148,9314,13656,19286,20039,22128,24018,22464,36320,40416,45481,51637
Sweden,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,9093253400,10989327300,14812464000,18374729000,17063180800,24494883000,31997565600,28169399700,37229425800,40870349400,42371343300,53042518800,9093,10989,14812,18375,17063,24495,31998,28169,37229,40870,42371,53043
Sweden,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,44100000,104870000,77043000,91260700,94376000,39510000,335638800,80718600,131094600,62801400,62107200,97635600,44,105,77,91,94,40,336,81,131,63,62,98
Sweden,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,1658828,166582,0,4765698,0,0,437179,0,127790,0,0,0,2,0,0,5,0,0,0,0,0
Sweden,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4089232000,7137752385,8878736895,10703381800,13468634900,19316439000,27837411000,16509737100,18455526600,19436365200,20160255900,27969960600,4089,7138,8879,10703,13469,19316,27837,16510,18456,19436,20160,27970
Sweden,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4672728021,5089341100,6498135000,5290396400,5434122005,4532684592,4677621242,3255731384,6148211128,6369773281,6178950417,5017168888,4673,5089,6498,5290,5434,4533,4678,3256,6148,6370,6179,5017
Sweden,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,17779400303,16722805913,21597640682,23651744026,25202121903,25213829312,26634349890,27074380165,34271127526,47556526483,43488689169,48564338193,17779,16723,21598,23652,25202,25214,26634,27074,34271,47557,43489,48564
Sweden,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,3222185,4831579,32335711,46961233,135571963,148062500,179390471,0,0,0,0,0,3,5,32,47,136,148,179
Sweden,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,19246070968,22218275722,35419261482,41716337638,36166502363,48143087890,54517712913,50366559256,63217224594,73255245726,76778401499,85818267231,19246,22218,35419,41716,36167,48143,54518,50367,63217,73255,76778,85818
Sweden,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,24996730,39616920,69780830,67692726,72079670,34900500,24776915,75686213,80768680,72028262,90727233,156480840,25,40,70,68,72,35,25,76,81,72,91,156
Sweden,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,5870339300,7102845100,10643301000,9832999900,10179631300,12985620000,13825963200,10526818800,13646803800,15998322600,17804064000,22333483800,5870,7103,10643,9833,10180,12986,13826,10527,13647,15998,17804,22333
Sweden,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4675635736,8095651119,9138811228,8823167219,10885819793,15265814696,21003696858,17939428571,27551557093,28918771331,33465943239,37856912029,4676,8096,9139,8823,10886,15266,21004,17939,27552,28919,33466,37857
