ID,Jahr,Quelle,Kanton_Betrieb,Betrieb,Zusatzname,Inhaberin,BUR,X,Y,Adresse_Betrieb,PLZ_Betrieb,Ort_Betrieb,NOGA-Code,NACE-Code,Haupttätigkeit,Schadstoff_Nr,Schadstoff_Name,CAS,Schadstoff_Gruppe,Medium,Schadstoff_Schwelle,Datenerhebung,Methode,Sonderabfall,Inland,Verwendung,Name_Abfallverwerter,Adresse_Abfallverwerter,PLZ_Abfallverwerter,Ort_Abfallverwerter,Land_Abfallverwerter,Wert,Einheit,Bemerkung
5346,2010,Betrieb,NE,Thommen-Furler AG,,Thommen-Furler AG,64726720,219238,555870,Combe des moulins 21,2300,La Chaux-de-Fonds,382200,3822,Abfall- und Abwasserbewirtschaftung,23,Blei & Verb.,7439-92-1,Schwermetalle,Abwasser,20,Messung,ICP,-,WAHR,,-,-,-,-,-,0.1,kg/a,
5347,2010,Betrieb,NE,Thommen-Furler AG,,Thommen-Furler AG,64726720,219238,555870,Combe des moulins 21,2300,La Chaux-de-Fonds,382200,3822,Abfall- und Abwasserbewirtschaftung,24,Zink & Verb.,7440-66-6,Schwermetalle,Abwasser,100,Messung,ICP,-,WAHR,,-,-,-,-,-,1.52,kg/a,
5348,2010,Betrieb,NE,Thommen-Furler AG,,Thommen-Furler AG,64726720,219238,555870,Combe des moulins 21,2300,La Chaux-de-Fonds,382200,3822,Abfall- und Abwasserbewirtschaftung,82,Cyanide,,Anorganische Stoffe,Abwasser,50,Messung,photometrisch,-,WAHR,,-,-,-,-,-,0.51,kg/a,
5349,2010,Betrieb,BE,Thommen-Furler AG,,Thommen-Furler AG,52090580,222794,597834,Industriestrasse 10,3295,Rüti b. Büren,382200,3822,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,4718801,kg/a,
5350,2010,Betrieb,BE,Thommen-Furler AG,,Thommen-Furler AG,52090580,222794,597834,Industriestrasse 10,3295,Rüti b. Büren,382200,3822,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,16855557,kg/a,
5351,2010,Betrieb,BE,Thommen-Furler AG,,Thommen-Furler AG,52090580,222794,597834,Industriestrasse 10,3295,Rüti b. Büren,382200,3822,Abfall- und Abwasserbewirtschaftung,18,Cadmium & Verb.,7440-43-9,Schwermetalle,Abwasser,5,Messung,photometrisch,-,WAHR,,-,-,-,-,-,0.117,kg/a,
5352,2010,Betrieb,BE,Thommen-Furler AG,,Thommen-Furler AG,52090580,222794,597834,Industriestrasse 10,3295,Rüti b. Büren,382200,3822,Abfall- und Abwasserbewirtschaftung,19,Chrom & Verb.,7440-47-3,Schwermetalle,Abwasser,50,Messung,photometrisch,-,WAHR,,-,-,-,-,-,0.583,kg/a,
5353,2010,Betrieb,BE,Thommen-Furler AG,,Thommen-Furler AG,52090580,222794,597834,Industriestrasse 10,3295,Rüti b. Büren,382200,3822,Abfall- und Abwasserbewirtschaftung,20,Kupfer & Verb.,7440-50-8,Schwermetalle,Abwasser,50,Messung,photometrisch,-,WAHR,,-,-,-,-,-,7.001,kg/a,
5354,2010,Betrieb,BE,Thommen-Furler AG,,Thommen-Furler AG,52090580,222794,597834,Industriestrasse 10,3295,Rüti b. Büren,382200,3822,Abfall- und Abwasserbewirtschaftung,22,Nickel & Verb.,7440-02-0,Schwermetalle,Abwasser,20,Messung,photometrisch,-,WAHR,,-,-,-,-,-,0.583,kg/a,
5355,2010,Betrieb,BE,Thommen-Furler AG,,Thommen-Furler AG,52090580,222794,597834,Industriestrasse 10,3295,Rüti b. Büren,382200,3822,Abfall- und Abwasserbewirtschaftung,23,Blei & Verb.,7439-92-1,Schwermetalle,Abwasser,20,Messung,photometrisch,-,WAHR,,-,-,-,-,-,0.934,kg/a,
5356,2010,Betrieb,BE,Thommen-Furler AG,,Thommen-Furler AG,52090580,222794,597834,Industriestrasse 10,3295,Rüti b. Büren,382200,3822,Abfall- und Abwasserbewirtschaftung,24,Zink & Verb.,7440-66-6,Schwermetalle,Abwasser,100,Messung,photometrisch,-,WAHR,,-,-,-,-,-,2.45,kg/a,
5357,2010,Betrieb,BL,Thommen-Furler AG,,Thommen-Furler AG,42103223,253745,621102,Hauptstrasse 9 / 11,4417,Ziefen,382200,3822,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,6229367,kg/a,
5358,2010,Betrieb,BL,Thommen-Furler AG,,Thommen-Furler AG,42103223,253745,621102,Hauptstrasse 9 / 11,4417,Ziefen,382200,3822,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,2844884,kg/a,
5359,2010,Betrieb,BL,Thommen-Furler AG,,Thommen-Furler AG,42103223,253745,621102,Hauptstrasse 9 / 11,4417,Ziefen,382200,3822,Abfall- und Abwasserbewirtschaftung,19,Chrom & Verb.,7440-47-3,Schwermetalle,Abwasser,50,Messung,AAS,-,WAHR,,-,-,-,-,-,1.475,kg/a,
5360,2010,Betrieb,BL,Thommen-Furler AG,,Thommen-Furler AG,42103223,253745,621102,Hauptstrasse 9 / 11,4417,Ziefen,382200,3822,Abfall- und Abwasserbewirtschaftung,20,Kupfer & Verb.,7440-50-8,Schwermetalle,Abwasser,50,Messung,AAS,-,WAHR,,-,-,-,-,-,0.595,kg/a,
5361,2010,Betrieb,BL,Thommen-Furler AG,,Thommen-Furler AG,42103223,253745,621102,Hauptstrasse 9 / 11,4417,Ziefen,382200,3822,Abfall- und Abwasserbewirtschaftung,22,Nickel & Verb.,7440-02-0,Schwermetalle,Abwasser,20,Messung,AAS,-,WAHR,,-,-,-,-,-,7.02,kg/a,
5362,2010,Betrieb,BL,Thommen-Furler AG,,Thommen-Furler AG,42103223,253745,621102,Hauptstrasse 9 / 11,4417,Ziefen,382200,3822,Abfall- und Abwasserbewirtschaftung,23,Blei & Verb.,7439-92-1,Schwermetalle,Abwasser,20,Messung,AAS,-,WAHR,,-,-,-,-,-,0.931,kg/a,
5363,2010,Betrieb,BL,Thommen-Furler AG,,Thommen-Furler AG,42103223,253745,621102,Hauptstrasse 9 / 11,4417,Ziefen,382200,3822,Abfall- und Abwasserbewirtschaftung,24,Zink & Verb.,7440-66-6,Schwermetalle,Abwasser,100,Messung,AAS,-,WAHR,,-,-,-,-,-,4.406,kg/a,
5364,2010,Betrieb,BL,Thommen-Furler AG,,Thommen-Furler AG,42103223,253745,621102,Hauptstrasse 9 / 11,4417,Ziefen,382200,3822,Abfall- und Abwasserbewirtschaftung,40,AOX,,Chlorhaltige organische Stoffe,Abwasser,1000,Messung,FOCL,-,WAHR,,-,-,-,-,-,0.382,kg/a,
5365,2010,Betrieb,BL,Thommen-Furler AG,,Thommen-Furler AG,42103223,253745,621102,Hauptstrasse 9 / 11,4417,Ziefen,382200,3822,Abfall- und Abwasserbewirtschaftung,76,TOC,,Andere organische Stoffe,Abwasser,50000,Messung,TOC,-,WAHR,,-,-,-,-,-,26941,kg/a,
5366,2010,Betrieb,TG,Thurpapier ein Unternehmen der Model AG,,Thurpapier ein Unternehmen der Model AG,,269293,725144,Industriestrasse 30,8570,Weinfelden,172100,1721,Be- und Verarbeitung von Papier und Holz,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,48420,kg/a,
5367,2010,Betrieb,TG,Thurpapier ein Unternehmen der Model AG,,Thurpapier ein Unternehmen der Model AG,,269293,725144,Industriestrasse 30,8570,Weinfelden,172100,1721,Be- und Verarbeitung von Papier und Holz,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,47230,kg/a,
5368,2010,Betrieb,AG,Tonwerke Keller AG,,Keller AG Ziegeleien,52196726,262049,643108,Ziegeleistrasse 12,5070,Frick,233200,2332,Mineralverarbeitende Industrie,3,Kohlendioxid,124-38-9,Treibhausgase,Luft,100000000,Berechnung,über Energieverbrauch,-,WAHR,,-,-,-,-,-,7637000,kg/a,
5369,2010,Betrieb,LU,Transitgas AG,,Transitgas AG,,212590,649655,Horüti,6017,Ruswil,495000,4950,Energiesektor,1,Methan (CH4),74-82-8,Treibhausgase,Luft,100000,Berechnung,Excelsheet Transitgas,-,WAHR,,-,-,-,-,-,58989,kg/a,
5370,2010,Betrieb,LU,Transitgas AG,,Transitgas AG,,212590,649655,Horüti,6017,Ruswil,495000,4950,Energiesektor,2,Kohlenmonoxid,630-08-0,andere Gase,Luft,500000,Berechnung,Excelsheet Transitgas,-,WAHR,,-,-,-,-,-,7232,kg/a,
5371,2010,Betrieb,LU,Transitgas AG,,Transitgas AG,,212590,649655,Horüti,6017,Ruswil,495000,4950,Energiesektor,3,Kohlendioxid,124-38-9,Treibhausgase,Luft,100000000,Berechnung,Excelsheet Transitgas,-,WAHR,,-,-,-,-,-,52723594,kg/a,
5372,2010,Betrieb,LU,Transitgas AG,,Transitgas AG,,212590,649655,Horüti,6017,Ruswil,495000,4950,Energiesektor,8,Stickstoffoxide,,andere Gase,Luft,100000,Berechnung,Excelsheet Transitgas,-,WAHR,,-,-,-,-,-,23536,kg/a,
5373,2010,Betrieb,VD,TRIDEL Lausanne,,TRIDEL Lausanne,,153250,538660,Rue du Vallon 35,1005,Lausanne,382100,3821,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,Citron,Route des Gabions,76700,Citron,Frankreich,550000,kg/a,
5374,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,11,Schwefeloxide,,andere Gase,Luft,150000,Messung,Equipement de mesure online,-,WAHR,,-,-,-,-,-,228854,kg/a,
5375,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,18,Cadmium & Verb.,7440-43-9,Schwermetalle,Boden,5,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5376,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,18,Cadmium & Verb.,7440-43-9,Schwermetalle,Luft,10,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5377,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,18,Cadmium & Verb.,7440-43-9,Schwermetalle,Wasser,5,Berechnung,ICP-AES,-,WAHR,,-,-,-,-,-,5.87,kg/a,
5378,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,22,Nickel & Verb.,7440-02-0,Schwermetalle,Boden,20,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5379,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,22,Nickel & Verb.,7440-02-0,Schwermetalle,Luft,50,Schätzung,PRTR emissions estimation toolkit concawe,-,WAHR,,-,-,-,-,-,251.8,kg/a,
5380,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,22,Nickel & Verb.,7440-02-0,Schwermetalle,Wasser,20,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5381,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,62,Benzol,71-43-2,Andere organische Stoffe,Boden,200,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5382,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,62,Benzol,71-43-2,Andere organische Stoffe,Luft,1000,Schätzung,PRTR emissions estimation toolkit concawe,-,WAHR,,-,-,-,-,-,2832,kg/a,
5383,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,62,Benzol,71-43-2,Andere organische Stoffe,Wasser,200,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5384,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,71,Phenole,108-95-2,Andere organische Stoffe,Boden,20,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5385,2010,Betrieb,NE,Varo Refining Cressier SA,,Varo Refining Cressier SA,65883612,209968,569384,CP 72,2088,Cressier,192000,1920,Energiesektor,71,Phenole,108-95-2,Andere organische Stoffe,Wasser,20,Messung,Spectrophotométrie,-,WAHR,,-,-,-,-,-,39.42,kg/a,
5386,2010,Betrieb,VD,VERNIS CLAESSENS SA,,VERNIS CLAESSENS SA,52295316,153918,534448,Rue du Silo 6,1020,RENENS,201200,2012,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,92400,kg/a,
5387,2010,Betrieb,VD,VERNIS CLAESSENS SA,,VERNIS CLAESSENS SA,52295316,153918,534448,Rue du Silo 6,1020,RENENS,201200,2012,Chemische Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,244310,kg/a,
5388,2010,Betrieb,AG,VERZINKEREI WETTINGEN AG,,VERZINKEREI WETTINGEN AG,52135676,256747,667382,Jurastrasse 56,5430,Wettingen,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,197650,kg/a,
5389,2010,Betrieb,AG,VERZINKEREI WETTINGEN AG,,VERZINKEREI WETTINGEN AG,52135676,256747,667382,Jurastrasse 56,5430,Wettingen,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,143530,kg/a,
5390,2010,Betrieb,AG,VERZINKEREI WETTINGEN AG,,VERZINKEREI WETTINGEN AG,52135676,256747,667382,Jurastrasse 56,5430,Wettingen,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,Produits Chimiques de Loos,rue Clémenceau,5937,Produits Chimiques de Loos,Frankreich,23800,kg/a,
5391,2010,Betrieb,AG,VERZINKEREI WETTINGEN AG,,VERZINKEREI WETTINGEN AG,52135676,256747,667382,Jurastrasse 56,5430,Wettingen,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,TIB Chemicals AG,Mülheimer Strasse 16-22,68219,TIB Chemicals AG,Deutschland,26600,kg/a,
5392,2010,Betrieb,ZH,Verzinkerei Wollerau AG,,Verzinkerei Wollerau AG,,227089,694101,Tambourstrasse 6,8833,Samstagern,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,79020,kg/a,
5393,2010,Betrieb,ZH,Verzinkerei Wollerau AG,,Verzinkerei Wollerau AG,,227089,694101,Tambourstrasse 6,8833,Samstagern,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,TIB Chemikals AG,Mühlheimerstrasse 16-22,68219,TIB Chemikals AG,Deutschland,79360,kg/a,
5394,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,103820,kg/a,
5395,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,13523,kg/a,
5396,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,8226289.25,kg/a,
5397,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,264572.5,kg/a,
5398,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,11,Schwefeloxide,,andere Gase,Luft,150000,Berechnung,aus Schweröl und Rohstoffen,-,WAHR,,-,-,-,-,-,232178,kg/a,
5399,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,17,Arsen & Verb.,7440-38-2,Schwermetalle,Boden,5,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5400,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,17,Arsen & Verb.,7440-38-2,Schwermetalle,Luft,20,Berechnung,aus RS,-,WAHR,,-,-,-,-,-,69,kg/a,
5401,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,17,Arsen & Verb.,7440-38-2,Schwermetalle,Wasser,5,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5402,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,18,Cadmium & Verb.,7440-43-9,Schwermetalle,Boden,5,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5403,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,18,Cadmium & Verb.,7440-43-9,Schwermetalle,Luft,10,Berechnung,aus RS,-,WAHR,,-,-,-,-,-,13,kg/a,
5404,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,18,Cadmium & Verb.,7440-43-9,Schwermetalle,Wasser,5,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5405,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,19,Chrom & Verb.,7440-47-3,Schwermetalle,Boden,50,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5406,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,19,Chrom & Verb.,7440-47-3,Schwermetalle,Luft,100,Berechnung,aus RS,-,WAHR,,-,-,-,-,-,376,kg/a,
5407,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,19,Chrom & Verb.,7440-47-3,Schwermetalle,Wasser,50,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5408,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,22,Nickel & Verb.,7440-02-0,Schwermetalle,Boden,20,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5409,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,22,Nickel & Verb.,7440-02-0,Schwermetalle,Luft,50,Berechnung,aus RS,-,WAHR,,-,-,-,-,-,92,kg/a,
5410,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,22,Nickel & Verb.,7440-02-0,Schwermetalle,Wasser,20,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5411,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,23,Blei & Verb.,7439-92-1,Schwermetalle,Boden,20,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5412,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,23,Blei & Verb.,7439-92-1,Schwermetalle,Luft,200,Berechnung,aus RS,-,WAHR,,-,-,-,-,-,520,kg/a,
5413,2010,Betrieb,VD,Vetropack SA,,Vetropack SA,,148390,524330,rue de la verrerie,1162,St.-Prex,231300,2313,Mineralverarbeitende Industrie,23,Blei & Verb.,7439-92-1,Schwermetalle,Wasser,20,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5414,2010,Betrieb,SG,VfA Buchs,,VfA Buchs,,226980,755010,Langäulistrasse 24,9470,Buchs SG,382100,3821,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,900000,kg/a,
5415,2010,Betrieb,SG,VfA Buchs,,VfA Buchs,,226980,755010,Langäulistrasse 24,9470,Buchs SG,382100,3821,Abfall- und Abwasserbewirtschaftung,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,47000000,kg/a,
5416,2010,Betrieb,SG,VfA Buchs,,VfA Buchs,,226980,755010,Langäulistrasse 24,9470,Buchs SG,382100,3821,Abfall- und Abwasserbewirtschaftung,3,Kohlendioxid,124-38-9,Treibhausgase,Luft,100000000,Berechnung,Branchenmodell VBSA,-,WAHR,,-,-,-,-,-,252000000,kg/a,
5417,2010,Betrieb,SG,VfA Buchs,,VfA Buchs,,226980,755010,Langäulistrasse 24,9470,Buchs SG,382100,3821,Abfall- und Abwasserbewirtschaftung,21,Quecksilber & V.,7439-97-6,Schwermetalle,Boden,1,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5418,2010,Betrieb,SG,VfA Buchs,,VfA Buchs,,226980,755010,Langäulistrasse 24,9470,Buchs SG,382100,3821,Abfall- und Abwasserbewirtschaftung,21,Quecksilber & V.,7439-97-6,Schwermetalle,Luft,10,Berechnung,Branchenmodell VBSA,-,WAHR,,-,-,-,-,-,19,kg/a,
5419,2010,Betrieb,SG,VfA Buchs,,VfA Buchs,,226980,755010,Langäulistrasse 24,9470,Buchs SG,382100,3821,Abfall- und Abwasserbewirtschaftung,21,Quecksilber & V.,7439-97-6,Schwermetalle,Wasser,1,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5420,2010,Betrieb,SG,VfA Buchs,,VfA Buchs,,226980,755010,Langäulistrasse 24,9470,Buchs SG,382100,3821,Abfall- und Abwasserbewirtschaftung,24,Zink & Verb.,7440-66-6,Schwermetalle,Boden,100,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5421,2010,Betrieb,SG,VfA Buchs,,VfA Buchs,,226980,755010,Langäulistrasse 24,9470,Buchs SG,382100,3821,Abfall- und Abwasserbewirtschaftung,24,Zink & Verb.,7440-66-6,Schwermetalle,Luft,200,Berechnung,Branchenmodell VBSA,-,WAHR,,-,-,-,-,-,261,kg/a,
5422,2010,Betrieb,SG,VfA Buchs,,VfA Buchs,,226980,755010,Langäulistrasse 24,9470,Buchs SG,382100,3821,Abfall- und Abwasserbewirtschaftung,24,Zink & Verb.,7440-66-6,Schwermetalle,Wasser,100,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
5423,2010,Betrieb,SG,Vifor (International) AG,,Vifor (International) AG,,253681,743233,Rechenstrasse 37,9001,St. Gallen,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,9643,kg/a,
5424,2010,Betrieb,BE,Vigier Cement AG,,cemsuisse,52219844,226000,585650,Zementwerk Reuchenette,2603,Péry,235100,2351,Mineralverarbeitende Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,227000,kg/a,
5425,2010,Betrieb,BE,Vigier Cement AG,,cemsuisse,52219844,226000,585650,Zementwerk Reuchenette,2603,Péry,235100,2351,Mineralverarbeitende Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,160000,kg/a,
5426,2010,Betrieb,BE,Vigier Cement AG,,cemsuisse,52219844,226000,585650,Zementwerk Reuchenette,2603,Péry,235100,2351,Mineralverarbeitende Industrie,2,Kohlenmonoxid,630-08-0,andere Gase,Luft,500000,Schätzung,Hochrechnung aus Spotmessung,-,WAHR,,-,-,-,-,-,1351049,kg/a,
5427,2010,Betrieb,BE,Vigier Cement AG,,cemsuisse,52219844,226000,585650,Zementwerk Reuchenette,2603,Péry,235100,2351,Mineralverarbeitende Industrie,3,Kohlendioxid,124-38-9,Treibhausgase,Luft,100000000,Berechnung,aus GHG-Protokoll des WBCSD,-,WAHR,,-,-,-,-,-,535003247,kg/a,
5428,2010,Betrieb,BE,Vigier Cement AG,,cemsuisse,52219844,226000,585650,Zementwerk Reuchenette,2603,Péry,235100,2351,Mineralverarbeitende Industrie,6,Ammoniak (NH3),7664-41-7,andere Gase,Luft,10000,Schätzung,Hochrechnungs aus Spotmessung,-,WAHR,,-,-,-,-,-,22020,kg/a,
5429,2010,Betrieb,BE,Vigier Cement AG,,cemsuisse,52219844,226000,585650,Zementwerk Reuchenette,2603,Péry,235100,2351,Mineralverarbeitende Industrie,8,Stickstoffoxide,,andere Gase,Luft,100000,Berechnung,aus Jahresmittel online,-,WAHR,,-,-,-,-,-,735982,kg/a,
